unit_id,occupation_id,occupation,order_year,source_file,source_url,retrieval_date,source_sha256,source_page,section,section_code,track_type,track_name,source_table,source_row,position_number,unit_name,item_letter,competency_stem,original_item_text,learning_goal_text,extraction_note
bueromanagement_a_7_d,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,8,7,Material und externe Dienstleistungen beschaffen (§ 4 Absatz 2 Nummer 7),d,,Bestellungen durchführen,Bestellungen durchführen,HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_7_e,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,8,7,Material und externe Dienstleistungen beschaffen (§ 4 Absatz 2 Nummer 7),e,,Liefertermine überwachen und bei Verzug mahnen,Liefertermine überwachen und bei Verzug mahnen,HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_7_f,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,8,7,Material und externe Dienstleistungen beschaffen (§ 4 Absatz 2 Nummer 7),f,,"Bestellungen mit den Wareneingangsunterlagen vergleichen, Dienstleistungen abnehmen, bei Abweichungen Differenzen klären","Bestellungen mit den Wareneingangsunterlagen vergleichen, Dienstleistungen abnehmen, bei Abweichungen Differenzen klären",HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_8_a,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,9,8,personalbezogene Aufgaben übernehmen (§ 4 Absatz 2 Nummer 8),a,,Personaleinsatzplanung unterstützen und Arbeitszeitregelungen berücksichtigen,Personaleinsatzplanung unterstützen und Arbeitszeitregelungen berücksichtigen,HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_8_b,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,9,8,personalbezogene Aufgaben übernehmen (§ 4 Absatz 2 Nummer 8),b,,Dienstreiseanträge und Reisekostenabrechnungen vorbereiten,Dienstreiseanträge und Reisekostenabrechnungen vorbereiten,HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_8_c,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,9,8,personalbezogene Aufgaben übernehmen (§ 4 Absatz 2 Nummer 8),c,,"rechtliche Regelungen, insbesondere tarifrechtliche oder beamtenrechtliche Vorschriften, anwenden","rechtliche Regelungen, insbesondere tarifrechtliche oder beamtenrechtliche Vorschriften, anwenden",HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_8_d,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,9,8,personalbezogene Aufgaben übernehmen (§ 4 Absatz 2 Nummer 8),d,,bei der Bearbeitung von Mitarbeiterdaten Regelungen zum Datenschutz und zur Datensicherheit einhalten,bei der Bearbeitung von Mitarbeiterdaten Regelungen zum Datenschutz und zur Datensicherheit einhalten,HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_8_e,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,9,8,personalbezogene Aufgaben übernehmen (§ 4 Absatz 2 Nummer 8),e,,bereichsbezogene Personalstatistiken führen und auswerten,bereichsbezogene Personalstatistiken führen und auswerten,HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_9_a,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,10,9,kaufmännische Steuerung durchführen (§ 4 Absatz 2 Nummer 9),a,,Einflussfaktoren auf die Wirtschaftlichkeit der betrieblichen Leistungserstellung beachten,Einflussfaktoren auf die Wirtschaftlichkeit der betrieblichen Leistungserstellung beachten,HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_9_b,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,10,9,kaufmännische Steuerung durchführen (§ 4 Absatz 2 Nummer 9),b,,"Rechnungswesen als Instrument kaufmännischer Planung, Steuerung und Kontrolle an Beispielen anwenden","Rechnungswesen als Instrument kaufmännischer Planung, Steuerung und Kontrolle an Beispielen anwenden",HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_9_c,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,10,9,kaufmännische Steuerung durchführen (§ 4 Absatz 2 Nummer 9),c,,Investitionen und Finanzierung an Beispielen erläutern,Investitionen und Finanzierung an Beispielen erläutern,HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_9_d,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,10,9,kaufmännische Steuerung durchführen (§ 4 Absatz 2 Nummer 9),d,,Kosten- und Leistungsstruktur berücksichtigen,Kosten- und Leistungsstruktur berücksichtigen,HTML-dl/dt/dd; whitespace normalized
bueromanagement_a_9_e,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,11,9,kaufmännische Steuerung durchführen (§ 4 Absatz 2 Nummer 9),e,,"Belege unterscheiden, den jeweiligen Geschäftsvorgängen zuordnen, rechnerisch und sachlich prüfen","Belege unterscheiden, den jeweiligen Geschäftsvorgängen zuordnen, rechnerisch und sachlich prüfen",HTML-dl/dt/dd; whitespace normalized; rowspan metadata carried from preceding HTML row
bueromanagement_a_9_f,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt A: wahlqualifikationsübergreifende berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten",A,gemeinsam,gemeinsame Inhalte,1,11,9,kaufmännische Steuerung durchführen (§ 4 Absatz 2 Nummer 9),f,,Zahlungen unter Berücksichtigung der Zahlungsbedingungen vorbereiten,Zahlungen unter Berücksichtigung der Zahlungsbedingungen vorbereiten,HTML-dl/dt/dd; whitespace normalized; rowspan metadata carried from preceding HTML row
bueromanagement_b_1_a,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),a,,Kunden produktspezifisch und kaufmännisch beraten,Kunden produktspezifisch und kaufmännisch beraten,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_b,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),b,,Angebotsgrundlagen und -alternativen mit dem Kunden entwickeln,Angebotsgrundlagen und -alternativen mit dem Kunden entwickeln,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_c,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),c,,ergänzenden Service anbieten,ergänzenden Service anbieten,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_d,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),d,,Kalkulationsdaten für Angebote einholen,Kalkulationsdaten für Angebote einholen,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_e,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),e,,Angebote erstellen,Angebote erstellen,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_f,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),f,,"Auftragseingang prüfen, Auftrag bestätigen","Auftragseingang prüfen, Auftrag bestätigen",HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_g,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),g,,Zeit- und Ressourcenplan in Abstimmung mit den Beteiligten erstellen,Zeit- und Ressourcenplan in Abstimmung mit den Beteiligten erstellen,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_h,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),h,,auftragsrelevante Beschaffungen sicherstellen,auftragsrelevante Beschaffungen sicherstellen,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_i,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),i,,auftragsbegleitend mit Kunden kommunizieren,auftragsbegleitend mit Kunden kommunizieren,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_j,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),j,,auftragsbezogene Daten einholen,auftragsbezogene Daten einholen,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_k,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),k,,"Soll- und Ist-Vergleich der Leistungserbringung durchführen, bei Bedarf nachsteuern","Soll- und Ist-Vergleich der Leistungserbringung durchführen, bei Bedarf nachsteuern",HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_l,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),l,,Abnahme der Leistung veranlassen,Abnahme der Leistung veranlassen,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_m,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),m,,Auftragsdokumentation vervollständigen und bearbeiten,Auftragsdokumentation vervollständigen und bearbeiten,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_n,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),n,,Aufträge nachkalkulieren,Aufträge nachkalkulieren,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_o,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),o,,"Aufträge fakturieren, Kundenrechnungen erstellen","Aufträge fakturieren, Kundenrechnungen erstellen",HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_p,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),p,,Zahlungseingänge überwachen und bei Bedarf Maßnahmen einleiten,Zahlungseingänge überwachen und bei Bedarf Maßnahmen einleiten,HTML-dl/dt/dd; whitespace normalized
bueromanagement_b_1_q,bueromanagement,Kaufmann/Kauffrau für Büromanagement,2025,raw/html/bueromanagement__2026-07-02.html,https://www.gesetze-im-internet.de/b_romkfausbv_2025/anlage.html,2026-07-02,02c1ae1c753050967ebe441cf2da93c0efc5c97b8c9130ca38ae7c9cecced075,,"Abschnitt B: berufsprofilgebende Fertigkeiten, Kenntnisse und Fähigkeiten in den Wahlqualifikationen",B,wahlqualifikation,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),2,1,1,Auftragsprozess steuern (§ 4 Absatz 3 Nummer 1),q,,Kundenzufriedenheit ermitteln und auswerten,Kundenzufriedenheit ermitteln und auswerten,HTML-dl/dt/dd; whitespace normalized
